order,mse,aic,predictions
"(2, 3, 4)",4.365807036822729e-05,-18348.23161353438,"[0.027017321477040987, 0.02807450485563545, 0.023624411175378106, 0.024214516034505924, 0.02635052646132278, 0.04430070627587595, 0.042077479685968616, 0.05079583616849457, 0.05371858924440088, 0.05466797440267316, 0.055069168191635605, 0.05400178571342232, 0.043855547442317844, 0.03901754836194975, 0.027443973526644766, 0.03330361808489985, 0.045491210400809876, 0.04537566659537186, 0.04612487845668393, 0.0420860180865488, 0.03666888482101796, 0.03698252627897293, 0.046316057238731334, 0.03377557767684445, 0.03138462398069291, 0.033192885169118155, 0.03485890917732279, 0.038065436638603, 0.025830455007750247, 0.025144936381507485, 0.0341997309617625, 0.036672131005430264, 0.0352958867308844, 0.03273630560472241, 0.02833723440354127, 0.029673638767376196, 0.042220601923837614, 0.03304333248309706, 0.03304206558972916, 0.03178595672839164, 0.03542190778424848, 0.03686591450792022, 0.03143417305398209, 0.034045113998581955, 0.030843537022718987, 0.0338652328133668, 0.03200646319443728, 0.028896857281609376, 0.028253547869511272, 0.021482588064584775, 0.02148999189155227, 0.018775568201404347, 0.018012283320724742, 0.021530705286876214, 0.02926532975439708, 0.031434478896736326, 0.03346761375740018, 0.03135857657959848, 0.03036751357033693, 0.03238997707239427, 0.030114091140848103, 0.014326361542691648, 0.026494725829184038, 0.021867269705667165, 0.029441889617786654, 0.03387204097075782, 0.036637121851034044, 0.036092535946155045, 0.035623868351368625, 0.03565890749022308, 0.03310147506047456, 0.02633966788124988, 0.04268471038784221, 0.04105143429792489, 0.047065547321980275, 0.045243382467206786, 0.043408301399837534, 0.043285778703060114, 0.04178004718947457, 0.029764146980245335, 0.04178808518408598, 0.03323103701623036, 0.03549585752293512, 0.038803541345128076, 0.03474129547630892, 0.038923638452136367, 0.037085458992346464, 0.03170996411866488, 0.03269430535400828, 0.04021200108946174, 0.04597965400449973, 0.04479672502974005, 0.04055853354273541, 0.04043596162442557, 0.03559208322932025, 0.03365224103283265, 0.02142577867737642, 0.024751021419542416, 0.025218939489914185, 0.02663839867112964, 0.021069235793865153, 0.022777181419424163, 0.023005287352601517, 0.021008326022887196, 0.03363286846824118, 0.03194954022137694, 0.025896912321385225, 0.025209765090288543, 0.030049260854197003, 0.029114526388163163, 0.029275603507646693, 0.0209026496407646, 0.027249846975121336, 0.025290540504272874, 0.026054665631390327, 0.018577691318133378, 0.019123367549497165, 0.021836372402311892, 0.02467913225153658, 0.021002202419136674, 0.022708111169787635, 0.020244794028149254, 0.017442459724994194, 0.01834345868902852, 0.020357890552118525, 0.02075622434761816, 0.013654615261431035, 0.013601561905257492, 0.03779075128423825, 0.03611015831737435, 0.04277132063987671, 0.043885650085376746, 0.04551740598566787, 0.04488719457397558, 0.0467401917676746, 0.02192530262814238, 0.011609442132505105, 0.007572037019919348, 0.00877393979496632, 0.009376118825981774, 0.02281860627305475, 0.02246711719812294, 0.05060263893388102, 0.05006097079563898, 0.05022359242360938, 0.05119167111243538, 0.04947814407664467, 0.04186243414368371, 0.04425455047225076, 0.02104582810943923, 0.02080892017838125, 0.019880106534824894, 0.013677899577639301, 0.02373069887941779, 0.02386418141680622, 0.03664734433561404, 0.03735904943941818, 0.037573584953601184, 0.039150066102939245, 0.03698709837912681, 0.0352027545178569, 0.03482436121628617, 0.03123335828599634, 0.03313031432555991, 0.03268407643214673, 0.030998677207829332, 0.06133485371129581, 0.06204394645242462, 0.05920650789737911, 0.06542718670461393, 0.07107621195386483, 0.07199996583153591, 0.07063535021895354, 0.03382707368756711, 0.02988141569018249, 0.05129261468210081, 0.05369120610880807, 0.045794677151593556, 0.04410857995461025, 0.04624403335414523, 0.04776407904379329, 0.04952846374478343, 0.0383900268951675, 0.029797444327075383, 0.028612571304961115, 0.029505358371737327, 0.027743433851330473, 0.020699190999669752, 0.024015316206964638, 0.017558783529903636, 0.0184556877913404, 0.018138931980423188, 0.018240512038956977, 0.019088916129099884, 0.01699777423437073, 0.016863394054857775, 0.018266453623573063, 0.024878211151169168, 0.02640336546512744, 0.02565872330194947, 0.016505872159719298, 0.016693261689046522, 0.019069175351187618, 0.02472390978182286, 0.024076669884286514, 0.02268025678240522, 0.024572358988564382, 0.02221957769285251, 0.027385282271307827, 0.031529327613750185, 0.030211817659259205, 0.0320034999739314, 0.031103719913264286, 0.03024135841611076, 0.03112051414928584, 0.021871545486606893, 0.022097729431274537, 0.019994230069193347, 0.018273611740827842, 0.01907492508377275, 0.017884121717445994, 0.017626951517112282, 0.01549995876421884, 0.025981473505619312, 0.02911412291088073, 0.02959899414518103, 0.031478770695812786, 0.03258376564710992, 0.033538707754121606, 0.03171256429938996, 0.023818552824139156, 0.029430287498321744, 0.04129299396887835, 0.04072247209856053, 0.04103151480397496, 0.039049024269298266, 0.05441278333114096, 0.06030940790685599, 0.04802582945250179, 0.047931640838319266, 0.05016700711080144, 0.05648515755133884, 0.058992720573612774, 0.03870428229393655, 0.04176487089728566, 0.03802908630290197, 0.04368924719489653, 0.04583587625434402, 0.04429656867085754, 0.04565146876521881, 0.04130578849123724, 0.043376284971181005, 0.034248877994968924, 0.026994251681799926, 0.023176953140080295, 0.02240134386898312, 0.021885547466722235, 0.030057312623200837, 0.03230495773897073, 0.042418828030854075, 0.043710830708002926, 0.04359185578098455, 0.04283853972690979, 0.04210117881811345, 0.036297649579661334, 0.03545320391971785, 0.026975714230552776, 0.02579564581231366, 0.027063431556359353, 0.02758949855360578, 0.03667604141508953, 0.05160474924421969, 0.05171086099560983, 0.05770534007924703, 0.058076954578158896, 0.06295210507984549, 0.06330313953975188, 0.07972896670206625, 0.059128458821831355, 0.06243571733794147, 0.05990156701752842, 0.05171670305298423, 0.05292401084750213, 0.039323549269759665, 0.03065517619782611, 0.030057754774290048, 0.030788421348368646, 0.02842653194206278, 0.010038694631011185, 0.015305409594898796, 0.006596245642739581, 0.012113219886969057, 0.025805944592846318, 0.02232781396659369, 0.025586940441285046, 0.029839618331939502, 0.02363540336931241, 0.02130258294785288, 0.029913928536437276, 0.03236856943966579, 0.03396151459775809, 0.03987207255272952, 0.031079558937096304, 0.03524514578273494, 0.032960696722559475, 0.032163919780258586, 0.038124213497337606, 0.029684969699672124, 0.03227439900210542, 0.031939061107314176, 0.037526073238570476, 0.03843235180084068, 0.03579625282634745, 0.029124383474106626, 0.02085286677205187, 0.0433502200892814, 0.044211470343670206, 0.042431241622614746, 0.042148390352670054, 0.042049801121922886, 0.033907634879618426, 0.03310134088119117, 0.018562488422971743, 0.002610435935967645, 0.017148160158254093, 0.016007104621800508, 0.01654990977418107, 0.020299513495621604, 0.022707205960183458, 0.027014962726134076, 0.022946188234456075, 0.025027648936577097, 0.019077716098150472, 0.0222480881064174, 0.01916203220528636, 0.014741929645946943, 0.012124899204755707, 0.012426807924262828, 0.03574119362946137, 0.0374743535988628, 0.041062843588428766, 0.04038270743233271, 0.03825555771219882, 0.04164487862636343, 0.041067036123096104, 0.027317203924636622, 0.025266755998394223, 0.02455980691177587, 0.03038360000082436, 0.03138563357993934, 0.03182336207998154, 0.029979267297777893, 0.02179455261622546, 0.020075268794123493, 0.019023782708505677, 0.012857755302214925, 0.020524878944133147, 0.02424389834849125, 0.02368779899773522, 0.048303813018260686, 0.04738865191420277, 0.04785387435779128, 0.04695033848220723, 0.06039772955861865, 0.06022406687630022, 0.05974170826769311, 0.043626849927306637, 0.04141764926938047, 0.04325678042528081, 0.039901497363524135, 0.022816271587106442, 0.02109045442984192, 0.031105894800712068, 0.030944536010518508, 0.0291901449535576, 0.028759337341282186, 0.02791261648931216, 0.02691798583632329, 0.024183964402215062, 0.012637516867973597, 0.012788767048460381, 0.010942622855831158, 0.012826859498773283, 0.015622300600668458, 0.018742511627455702, 0.018749966747946316, 0.020493555711582213, 0.02354964973580474, 0.022196696420481547, 0.020075246519296173, 0.017320235653593506, 0.006452132327690997, 0.008383507997704397, 0.01256520116522166, 0.009246807148265979, 0.010695257041584067, 0.010436056491380456, 0.009844768259017965, 0.011113634093650281, 0.011132910365462979, 0.00994731089775448, 0.010688324478365232, 0.009760987661076997, 0.010062804164832307, 0.011577389069644672, 0.01736862802753608, 0.019484362294799957, 0.02187499895090616, 0.024048931006043096, 0.022226357646489704, 0.02318613398357039, 0.023026817244553292, 0.017984453877661337, 0.014123472894813655, 0.00944328582595231, 0.01989452895930519, 0.020581039105213195, 0.021533779626755338, 0.02348995116991678, 0.04446633149394932, 0.06679653094982707, 0.08328654648194231, 0.0821171616806948, 0.07743000257599006, 0.08050689785435398, 0.08098070503093054, 0.07719469154231356, 0.04832046731260579, 0.018822195680784828, 0.017052052798413243, 0.015317226574330461, 0.015538900479822199, 0.01556791348411152, 0.019964614642302942, 0.02228419748042203, 0.021693398377642344, 0.02327068538291962, 0.022558688394079932, 0.020673814839364403, 0.015440222135952076, 0.013358104231978432, 0.01954814299965623, 0.019686812529971523, 0.020479542347815075, 0.019171997269134617, 0.020030965680435487, 0.019313096984666288, 0.0188943908702763, 0.010430726312176774, 0.01424067651725688, 0.01378547796521189, 0.012202570905366259, 0.012040914349169625, 0.010287014725767669, 0.016873194035433314, 0.01259481219414239, 0.016901664873634665, 0.0231420560777792, 0.02379291574701915, 0.023477376676996564, 0.02330397089500172, 0.02362225726442612, 0.02309535884778119, 0.022500972579469963, 0.014194378554798135, 0.014058636762478167, 0.014227216795226552, 0.010174027953319289, 0.005286889916342525, 0.006281783418434982, 0.006694848454933481, 0.007499946089536291, 0.006396791584879817, 0.00765345707929445, 0.0063491109783392966, 0.005367555869615983, 0.004262248883554105, 0.004208001914307801, 0.0032119247949443856, 0.003960307096800297, 0.004315229179724239, 0.005378741364381413, 0.005752763870206132, 0.010108891149137197, 0.018573238037779376, 0.02327302133533636, 0.023334173778824262, 0.025351763680449665, 0.02317270550626112, 0.02699075106788113, 0.03208455350350907, 0.02945438595909195, 0.03423849825947463, 0.030591549997727722, 0.030782311837105177, 0.030915218204396924, 0.03246420588602816, 0.028565342364423933, 0.02953337005843092, 0.009129074182112465, 0.008451452077718101, 0.014611558929440886, 0.022026608270880644, 0.02209382261832079, 0.02302990371540352, 0.023861801871366724, 0.023945322880259738, 0.023810637617858593, 0.02037460453459301, 0.013807899044746438, 0.015789422341861207, 0.012945806818227077, 0.02176395814782404, 0.022039371568685462, 0.023016613472804197, 0.0228158659149543, 0.02325026987799982, 0.02237852811508042, 0.044977124293622536, 0.04105389259153276, 0.042181090658583484, 0.04196670650532041, 0.04257308721298082, 0.04242740290831618, 0.0453212214129266, 0.026346113495171502, 0.023104550801198394, 0.016772921843150185, 0.016357852631058434, 0.01895317181900321, 0.01412242201229403, 0.014393691249685415, 0.018923230363705315, 0.01888891391381093, 0.021538660864325467, 0.020533633077734658, 0.019573293902345083, 0.019253242976046595, 0.019003917059366025, 0.014141271535780804, 0.025372300787316285, 0.02322868814667181]"
"(2, 3, 5)",4.605547213152206e-05,-18238.32744864164,"[0.025471029094720307, 0.027987909418105934, 0.02259906363270113, 0.022614744274261613, 0.0280981308058718, 0.046305801606252715, 0.04146941148733787, 0.05164656553697865, 0.056779123207691004, 0.05707334836730405, 0.05654667575615445, 0.055966856275063016, 0.042619427059956125, 0.0395356160833275, 0.02567829713469823, 0.034724647450755625, 0.04731414349651178, 0.046724935193268466, 0.04584457150995597, 0.041604163249163495, 0.03614125507704649, 0.036860064018596185, 0.04652103617561548, 0.032063468924050056, 0.03139693749692437, 0.033576686544199805, 0.03476887132313654, 0.03899871445846034, 0.024861740403567943, 0.023911842159026597, 0.03392128215975061, 0.03833506161055611, 0.03533213073885353, 0.032541944174155776, 0.028408761170463467, 0.027763358334761092, 0.04442556897012359, 0.030891017303135374, 0.03305557785509307, 0.03267413666776294, 0.03416811476965449, 0.03639242855013837, 0.03093916647646304, 0.033689684170389436, 0.03118122941447018, 0.032515900367336925, 0.03351320253329758, 0.02664689046836517, 0.025704401946732586, 0.018520500573099893, 0.023113302129647417, 0.017005901016415796, 0.019587922719629804, 0.021398547002012273, 0.031218033951464413, 0.032372768918233, 0.032892537026719876, 0.03210619436965797, 0.03106676132871682, 0.032577447621603604, 0.029085251391537486, 0.01342223404833484, 0.026657029550536712, 0.02461629758607635, 0.03317420750830804, 0.033130249861788336, 0.03806553940497431, 0.03436015045516427, 0.036564015135613866, 0.03560965415519877, 0.03372989907888725, 0.027531502527667968, 0.04608495508375546, 0.04250519140636691, 0.04817195709013081, 0.04569152831498051, 0.044445396675030155, 0.044706520131257234, 0.04206707073646778, 0.03035075399458357, 0.04437073972032329, 0.03353083200300124, 0.036560597345895514, 0.037181114428069276, 0.03507333275095251, 0.03985538198762593, 0.035714725102948215, 0.031724342733522766, 0.032417249128250884, 0.041367767841700695, 0.046263878940873436, 0.04385866942178729, 0.038561266094642464, 0.04074382796969822, 0.035329572250797685, 0.034445961449294474, 0.020051514506691973, 0.024135108089127826, 0.024615782675280456, 0.02645591005812719, 0.021255716969960186, 0.021687674386723258, 0.022052096144246053, 0.021432396700697468, 0.033251201012898635, 0.032243002691289345, 0.02489977795443374, 0.024455535100881665, 0.030529050507318023, 0.03082320100846942, 0.02930038399925257, 0.019845588759199617, 0.027283278144302425, 0.025182095250998293, 0.026154057799975636, 0.017365323191780434, 0.020120450427275827, 0.01996226438141217, 0.025628535660190008, 0.019876552951134756, 0.023639902382998686, 0.018197953957325264, 0.018530333714272745, 0.01923010972902961, 0.020990798625593127, 0.020115637488125275, 0.014495695962522495, 0.013220905786443112, 0.04073902477118846, 0.03685465123838545, 0.04469723031017968, 0.04695587449685551, 0.045942689169407344, 0.048394219789563174, 0.04656261625453951, 0.01907910363569092, 0.011127773452592908, 0.006925888995761315, 0.0064806599018927555, 0.00642201821012883, 0.023132722466406692, 0.021804608078397132, 0.05501075810097365, 0.051347284948943986, 0.05054218731917788, 0.051843865000202854, 0.05014247928468617, 0.041713409362947235, 0.044431067010233735, 0.019404087395938248, 0.01989728394360428, 0.019502506012295154, 0.010786521712595316, 0.02543476640514434, 0.023497120357920554, 0.039697571453700564, 0.037732474155498644, 0.03689922416708693, 0.04205048218087938, 0.038106393685272515, 0.03710721937875608, 0.03456958315220551, 0.031092684232258926, 0.03211996901114675, 0.033168630614175916, 0.03185333334442778, 0.06460890132683517, 0.06339969264668874, 0.0592759795689929, 0.06586231047176024, 0.07275004545668108, 0.0754759814068872, 0.07101395563832963, 0.0292231678493272, 0.031702482304896154, 0.051680317399301096, 0.05362943448329931, 0.04437635248753696, 0.042614548905789015, 0.044123866153344765, 0.04910820118927122, 0.04850051358148162, 0.03716273894526956, 0.028592066806146066, 0.02712361923272624, 0.026353754512591924, 0.026583998953964145, 0.022633785253900418, 0.022332173857056548, 0.01630825687394642, 0.017299903590153824, 0.017013709915639205, 0.016154867979173603, 0.01875116235210799, 0.015087050363751393, 0.016010037510482515, 0.019203281154007615, 0.025659978550044926, 0.025717883008630066, 0.025798948311275542, 0.015491532823262757, 0.015209508869432706, 0.019182055033431955, 0.025124569322768128, 0.02445609730683256, 0.021877740535950527, 0.025485610768223366, 0.02125483355084024, 0.028765295716605646, 0.03245170418104947, 0.02912474163540812, 0.03073438785796146, 0.031380572325584055, 0.031341041882395775, 0.03022635641897294, 0.02150232445648554, 0.022702427092287873, 0.01983173648994347, 0.018099795423473085, 0.018268336227053764, 0.01858264824974657, 0.01716872910450966, 0.01601325569057015, 0.026053777453671722, 0.030265378305725003, 0.03076690809418145, 0.03218583834367045, 0.03282538932582833, 0.03564224434774291, 0.031833590792153255, 0.023360415337287235, 0.030610338493379203, 0.043450843008825804, 0.041988196744995016, 0.04118269286923183, 0.040332526186958574, 0.05609412729424061, 0.061885247314370444, 0.048330287340746146, 0.050204549451109325, 0.051271859314131425, 0.05620970757932951, 0.06114676725360274, 0.03706689085976937, 0.03985264420461446, 0.03571003896201492, 0.04503968609982662, 0.04693696672797437, 0.04435059414614216, 0.04365344172811335, 0.039095305879530404, 0.04316095326524186, 0.03173272372298652, 0.025019640100599195, 0.02181572988234463, 0.02287613630022598, 0.021025605564847703, 0.031173790605810936, 0.033146479217767144, 0.04327199602355539, 0.04391842837089449, 0.043280586182382605, 0.04365870655477652, 0.04255083762726008, 0.03466828953557305, 0.035233248005893725, 0.024253256534956597, 0.02532740951081314, 0.026611917306673092, 0.026560447549241067, 0.035547390188703336, 0.054934096516343886, 0.053814930941719526, 0.05914855561572634, 0.060569433368579874, 0.06307631458692373, 0.06222728006362666, 0.08469486562269535, 0.05824737984236247, 0.062043622137238005, 0.061425180647295914, 0.05174458227876615, 0.05485436505524628, 0.03617022235645778, 0.027848491966411176, 0.028624247115120897, 0.02985678342194135, 0.025874261564115954, 0.007905133545889644, 0.015126896790717131, 0.005386795474941128, 0.011763187006411137, 0.025811597082912235, 0.0214471879439511, 0.026410727520798708, 0.028812836486526064, 0.02371981630024647, 0.020894845966579288, 0.032214396901150875, 0.03181059783834508, 0.03400519089897745, 0.04118518269023443, 0.029813442230780182, 0.034973258764961976, 0.033277802885728264, 0.03348136664442346, 0.03774385991603793, 0.029637467506535946, 0.034717749995652115, 0.03267479474804148, 0.03922217223401506, 0.0378013022167819, 0.03570748411169245, 0.0284145089493927, 0.01702791171753146, 0.04361980425871728, 0.04244599147032939, 0.044903713885855456, 0.042601918368353184, 0.043608552489901115, 0.03422573868158128, 0.032206008563433385, 0.015114237146306723, -0.0015687341492524667, 0.016281933034468545, 0.013203992369618361, 0.01658235353025864, 0.020044675530761034, 0.019606942343898977, 0.028727857192898058, 0.02073732948251543, 0.025429933446492307, 0.01835131057262168, 0.022743719770162162, 0.021176019779386296, 0.012948774473812829, 0.013989263622117536, 0.008422974084833812, 0.0392622178654915, 0.037550298508097435, 0.04169953736720537, 0.043160683413852825, 0.03871962181086884, 0.04510866052383794, 0.03810039067711614, 0.028682549651893614, 0.025272041702631393, 0.025828686030937853, 0.032737277985449814, 0.0284129111006221, 0.03584108361780887, 0.02925182651518994, 0.022714349271109435, 0.02010098359787438, 0.01832336073044118, 0.009707383122530593, 0.023611832366582243, 0.02552724455660146, 0.021268569527500523, 0.05489330997189266, 0.04850526019447199, 0.050031937174422385, 0.04828189786577474, 0.06418773491492002, 0.06524857516090264, 0.05995610130190995, 0.04445479089971764, 0.04042592567239471, 0.04478386228015862, 0.0391832085782062, 0.021744080775387142, 0.02135458559535513, 0.02983831945975446, 0.03255056362551351, 0.02805798828044337, 0.027909881821850762, 0.02879721113862698, 0.02499833227483944, 0.024385562993172034, 0.012907664479855419, 0.015558180598959904, 0.00979674879017367, 0.015199734846208835, 0.013422600207285394, 0.017567702933546012, 0.02108964415029474, 0.02066681930803779, 0.024248239128194335, 0.02118466643797551, 0.022268483659086458, 0.018255722892686326, 0.004724602865865455, 0.010618829833720912, 0.009050706701419293, 0.0098725499945239, 0.008170015021350154, 0.00991675825071782, 0.011753479955942087, 0.00852290055394799, 0.013093098527578563, 0.009696087839253614, 0.009409499506658727, 0.010964917808054385, 0.0100997354791936, 0.013540339305118426, 0.018363629128438506, 0.02129085940809837, 0.022112423647885356, 0.025615996683224486, 0.022026765888750542, 0.0255901791565474, 0.023377947899556425, 0.020645117610388952, 0.01438755434952494, 0.008354316155217843, 0.023863716470703646, 0.019258333235003488, 0.02322045152144179, 0.022359060858004733, 0.04625366467879165, 0.07380999623895941, 0.08832931382490247, 0.08467587208813543, 0.08310861943660125, 0.0826666693819497, 0.08225850459094958, 0.07708394978706105, 0.04468197399614178, 0.013964131761622176, 0.014920441951714377, 0.010838064862962613, 0.014285579905356387, 0.014564799648440744, 0.019797561965984284, 0.0222898292426036, 0.019815844108419897, 0.020710075890462143, 0.0199471253650813, 0.01993432080593428, 0.013395449541779595, 0.011084680154373833, 0.02004368656958546, 0.019491271339577378, 0.021224731210916822, 0.01900761616986768, 0.021255309290077667, 0.018788160922449483, 0.018645452480961933, 0.009205081296440393, 0.013501004309989188, 0.01467458139951962, 0.010788225775578256, 0.013029479604830972, 0.010328611144003566, 0.01923901727815349, 0.013851818745091633, 0.01703380279656681, 0.023884893608865386, 0.024638401681713162, 0.02563371983870513, 0.02392172970911516, 0.02398026638812439, 0.02369326914166955, 0.021253446226187248, 0.014657516560634399, 0.012284016566677427, 0.015118426783506838, 0.008987936060792269, 0.006163932767372519, 0.005427308141435426, 0.006014163921048286, 0.007649427458132235, 0.0072089512570557, 0.00813897881670977, 0.005770047259096873, 0.005318765137094857, 0.003316250876227563, 0.006687158080265275, 0.00582579197663985, 0.002843417515748211, 0.005737207898780456, 0.006081330963585662, 0.006391790511261179, 0.01146735796290918, 0.01886379752467203, 0.025492891517930938, 0.021494311651076327, 0.02733937188281245, 0.02292881884780892, 0.026046967966219407, 0.03426469723757892, 0.028517295564440374, 0.0351109226869909, 0.033027540418998816, 0.03323275141771359, 0.032513768688756994, 0.03232216656723257, 0.029223688600392893, 0.028270918468306434, 0.007273699889432918, 0.007526878789310024, 0.01608419107688699, 0.02207788241861464, 0.02286071831526951, 0.02295835380817426, 0.02407797172171594, 0.024794615172094657, 0.02513888103127259, 0.021227283212869593, 0.01357927840595995, 0.016713363035833352, 0.012218763841947918, 0.023128401854010962, 0.02171454354771242, 0.0225457724832447, 0.02471429663559296, 0.023134274911433723, 0.02456137565147008, 0.04775014057394934, 0.041823874355769924, 0.042928445933033896, 0.04327600614120572, 0.0433630307546855, 0.04304152295095168, 0.04446852718091805, 0.024370611566755365, 0.02209603417447157, 0.015124838601405483, 0.016513460795853918, 0.017684478603971283, 0.011579468346138476, 0.015062683160057348, 0.01699856570237957, 0.01807387393871031, 0.02070036424688373, 0.01967171144651362, 0.019588022676144595, 0.01935345742200192, 0.019714731172868927, 0.013532388422128942, 0.026691636502412294, 0.023723323617414544]"
