date,close,Volume BTC,Volume USD,5_day_vol,rsi_14_over_30,rsi_7_over_30,rsi_7_over_14,st_rsi_14_over_30,st_rsi_7_over_30,st_rsi_7_over_14,vol_ratio_7_over_30,vol_ratio_7_over_150,vol_ratio_30_over_150,MACD_over,std_from_mean,7_day_vol,target
2016-03-28,422.15,870.7044329949999,15339.885491281411,0.0091769473758011,1.306559510191933,1.7146977276933972,1.312376293860131,1.9042393775804956,2.006813859719752,1.0538663801131907,0.5868520633178477,0.23328716164016952,0.3975229469608557,True,0.5315691387876494,0.0086132959290907,0.0108193622405088
2016-03-29,414.38,1479.180938592,25541.59222826045,0.0131631281439149,1.0996222939286504,1.0053156699168677,0.9142372571632292,0.3975388428043375,0.9868049822114711,2.482285693770964,0.7198180530901286,0.29446049067545144,0.40907627894487103,True,0.3119400614614839,0.0108193622405088,0.0108084548248552
2016-03-30,413.71,695.78540594,11936.121789719007,0.0130983434158231,1.1636418090133358,1.0338304551760344,0.8884438898363667,10.535510822160907,68.5267849173775,6.504362823417628,0.7350350368235199,0.295662566737994,0.40224282098947334,True,0.2801462721885969,0.0108084548248552,0.0110843100577827
2016-03-31,416.36,1121.140086846,19422.335935021467,0.0135297396729124,1.082543339645097,1.1916840116643281,1.1008187552611168,0.030616751466933302,1.0048626323002556,32.82068097216412,0.7554295674675899,0.3108010927293131,0.41142299178360836,False,0.34222075896322823,0.0110843100577827,0.0110636919659905
2016-04-01,416.49,744.452526418,12904.2759937948,0.009238241288889,1.3185714267636353,1.0484601727520244,0.7951485611404573,0.8981755629346896,0.18505359192716622,0.2060327619274388,0.803328453955225,0.3210326671875776,0.3996281540968185,False,0.3341387836692833,0.0110636919659905,0.0115102919964396
2016-04-02,420.0,814.3557241359999,14259.347615564073,0.0105922202870493,1.2850855802861165,1.1185050915408492,0.8703740114271773,0.8824272775155972,0.2893323812551533,0.32788240870085666,0.831787641923565,0.3345881340230817,0.4022518695388694,True,0.4230064232122335,0.0115102919964396,0.008798576462543
2016-04-03,419.44,107.498529353,1879.1137501593716,0.0046583129865207,1.1303261895885268,0.648820226913771,0.5740114958762137,0.7731452894354272,9.999999000000099e-08,1.293417826719527e-07,0.6831508158759128,0.2589723705008243,0.37908521000414624,True,0.3950441054910148,0.008798576462543,0.0086948863692016
2016-04-04,419.99,691.389117504,12067.230523681274,0.0041804998297383,0.9829374972002576,0.677725546065479,0.6894899706195697,0.7807974085122134,0.13262918709219315,0.1698637644621723,0.7905049583532338,0.2566922479376969,0.324719339487046,True,0.3994131583484984,0.0086948863692016,0.0040712887834514
2016-04-05,422.48,1072.37347664,18857.21928974773,0.004088538812015,0.9582662031177149,1.4327567826411185,1.4951552898136764,0.6650143262090188,1.0442164872499993,1.5702165293230008,0.3859616236724196,0.12046253749909376,0.3121101428501994,True,0.46200249966033596,0.0040712887834514,0.0038439566014889
2016-04-06,422.4,1249.7723968290002,22013.61177400839,0.0041740640578071,1.038623582259379,1.6557394282167586,1.5941669884049148,0.8540883116609804,1.456787810922896,1.7056641462401247,0.4054129005558187,0.11448732460845842,0.282396846403992,True,0.4482109014970422,0.0038439566014889,0.003621028001019
2016-04-07,422.54,1063.75234673,18699.779027090768,0.0028051345971166,1.0922660669157767,1.6161185571473509,1.4796015422421502,1.0734054310327379,1.3979112529984112,1.3023143097510341,0.3819211285768873,0.10797456713135033,0.282714306835248,True,0.4412631615602104,0.003621028001019,0.0061953332964835
2016-04-08,417.87,2839.841773498,49797.98378293208,0.0062544402446717,0.9660771219072309,1.0298883332781181,1.0660518812876048,0.44841843732501074,0.5916091983883724,1.319323982121587,0.6380156457855888,0.19161316762158734,0.30032675356362776,True,0.2806149734059106,0.0061953332964835,0.0051341706888238
2016-04-09,416.99,498.050543185,8640.914482559989,0.0061610770194671,0.9744024498065788,0.6600216658851433,0.6773604335828171,0.3261614835502172,2.1539273927397319e-07,6.603868026643017e-07,0.535418147135365,0.1622248393804567,0.30298718907531325,False,0.2375922995592046,0.0051341706888238,0.0063585664497556
2016-04-10,420.73,371.508879611,6505.429638523566,0.0071396766785676,0.8587718057747992,1.0785977656458001,1.2559771506153141,2.215952912356446e-07,0.7877113935279212,3554729.8371528494,0.6659935729257591,0.20718524842478186,0.3110919637176102,False,0.34878553422244163,0.0063585664497556,0.0066943850594353
2016-04-11,423.23,1184.226198432,20805.349808672025,0.0077714022306477,0.8723645491835388,1.0306068327906732,1.1813946746864439,0.46806559692322086,0.5637098445657468,1.2043394094144777,0.7788594052169635,0.21820125453309752,0.2801548688653431,True,0.42325479444847736,0.0066943850594353,0.0069146852063131
2016-04-12,426.43,1445.005632674,25642.12376634116,0.0083987418943045,1.2183678122127817,1.0457734258584659,0.858339669987791,1.1791878322162277,0.5742805776840605,0.487013656344068,0.7983269415008493,0.2264284743532499,0.2836287523098818,True,0.529440444239609,0.0069146852063131,0.0072528120350859
2016-04-13,424.53,2049.837395272,36306.29710166966,0.0060534588097654,1.2258563434634038,0.9846064474865911,0.8031988843854159,1.3143398641423716,0.5546660200305662,0.42201110623126,0.8381395337450046,0.24395022433662308,0.291061588810393,True,0.4499319434661199,0.0072528120350859,0.0072510653221753
2016-04-14,424.97,946.144082578,16738.134872502607,0.0055055271569196,1.1981881761843032,1.0140128701697582,0.8462884965189177,1.5250951305796567,0.741202768189286,0.48600428479997204,0.8409519700001029,0.24554006337491666,0.29197870048973973,True,0.45531727787709936,0.0072510653221753,0.0058307412007761
2016-04-15,429.53,1542.490816163,27522.742963996363,0.0059559644589683,1.2292329792944832,1.4254400738068458,1.1596174995442894,1.5182565368374938,1.3183989289153704,0.8683637428372784,0.6617671847191235,0.19738724857505274,0.2982729472432674,True,0.6210825368106064,0.0058307412007761,0.0053872341435542
2016-04-16,429.99,594.961505451,10675.212556625196,0.0059904570454991,1.2026510782639934,1.5439098146816967,1.2837553988728838,1.7014899063862474,1.8282415895656734,1.0744945254765754,0.6165237151575153,0.18244080614963432,0.29591855376240084,True,0.6291474914532612,0.0053872341435542,0.0068613882127971
2016-04-17,426.21,221.84107835,3961.033604599752,0.0073221666727692,0.9621230817290136,1.036463233592656,1.0772667793501502,0.5975891838677637,0.5421068756392055,0.9071564383587714,0.9481207382821466,0.23285694924811964,0.24559841362611864,True,0.467378249381881,0.0068613882127971,0.0067162311650331
2016-04-18,427.98,1097.444420481,19566.50081022137,0.0070433938637079,0.9902497204659123,1.0168093171531434,1.026821110007216,0.663451717660228,0.5274783523219617,0.7950516040296062,0.9309325850421709,0.22811667761190046,0.24504102797257535,True,0.5279088554188482,0.0067162311650331,0.0085845581700396
2016-04-19,434.99,1225.16674362,21972.696408692394,0.00959481369349,1.0172206214701178,1.0724380235394384,1.0542826215905048,0.8108910799267139,0.6295469896062967,0.7763644282080319,1.1133393239206442,0.2917254596164137,0.2620274460342399,True,0.8025290563627749,0.0085845581700396,0.0098909200195172
2016-04-20,443.54,1727.269943298,31649.41927250049,0.0116131991965104,1.0599738786095836,1.2245928614099584,1.1553047543174488,1.0,0.9017535474386057,0.9017535474386057,1.1833060321747175,0.33592811061414696,0.2838894601059099,True,1.1456164757492275,0.0098909200195172,0.0102773174087865
2016-04-21,451.0,2394.054364269,44481.4288645022,0.0119067035024023,1.1012070798413613,1.2537999930006969,1.1385687723523519,1.0,1.0,1.0,1.203154856919296,0.34883597212743844,0.28993439217013217,True,1.4455206624837418,0.0102773174087865,0.0117601333243185
2016-04-22,447.79,1071.760529603,19990.604994114132,0.011265253464579,1.1791459464491023,1.1508187385686104,0.9759765040402361,1.1610559372185794,0.9401552061413956,0.8097415257990304,1.3487338653708332,0.39963170091228084,0.2963013765524472,True,1.3014140840080293,0.0117601333243185,0.011595007292255
2016-04-23,451.99,1062.763704079,19941.39770926883,0.0108234450979394,1.176034198965906,1.1394907722844292,0.9689265612227862,1.0037212467617582,0.7595912549366571,0.7567751080165713,1.327385101338416,0.3952435684459397,0.2977610401438223,True,1.4588175954098477,0.011595007292255,0.0102956638386308
2016-04-24,461.98,1385.806736513,26475.869128189,0.0117908374519809,1.1558814194325313,1.2572859012157127,1.0877291390607913,1.0,1.0,1.0,1.0938444466519455,0.36037671644103514,0.3294588344294121,True,1.849876231712173,0.0102956638386308,0.0104074440626773
2016-04-25,463.49,2878.586908902,55442.3860114287,0.0114620824918591,1.1484997093217622,1.2524063398321779,1.090471621078404,0.9890325293953329,0.9986944872017584,1.0097691001248792,1.1066815846939655,0.3643750466164324,0.32925012185613833,True,1.874799194330152,0.0104074440626773,0.0101824437617096
2016-04-26,468.45,1126.201847903,21921.48915795751,0.0107056652694934,1.1655597190323166,1.25889172064068,1.080074834505992,1.0411732277494479,1.0284758958853488,0.9878047845203004,1.1175685844913665,0.356495692337284,0.3189922276667558,True,2.0369447697723895,0.0101824437617096,0.0249224091265868
2016-04-27,444.14,2266.618553793,42940.71769170269,0.0290965128005295,1.0434953925833985,0.8516090777979186,0.8161119673845192,0.09718260811455845,5.608006157607697e-07,5.770586184512566e-06,1.841626597454187,0.8664879644222276,0.47050143911911146,True,1.0220918219027815,0.0249224091265868,0.0243708825748379
2016-04-28,448.99,2009.89856788,37287.26219986953,0.0292454987420453,0.9812842635798851,0.7391280327481226,0.7532251970001668,0.2119926260930562,2.132557547739313e-07,1.005958361402253e-06,1.8638478241484921,0.8481112136522677,0.4550324348715172,True,1.206144335129283,0.0243708825748379,0.0249897994692931
2016-04-29,456.78,1463.944581814,27644.012695069603,0.0283719745965043,0.9629218045390745,0.8541390181581175,0.88702843172917,0.24590327990514765,0.3487177708497363,1.4181094737095306,1.8771037362873293,0.8736595650019858,0.4654295594392522,True,1.523195076861447,0.0249897994692931,0.0255859528324758
2016-04-30,450.3,262.799846875,4940.932761981908,0.0286448121509578,0.9541738504603173,0.7651516820991553,0.8018996556340618,3.461135416931999e-07,0.03784461313815721,109341.61360176778,1.8705704888126617,0.8939076554674925,0.4778796954264457,True,1.2484831293709597,0.0255859528324758,0.0239485116651496
2016-05-01,453.28,385.333889613,7265.490514127275,0.0281236527499757,0.9988344956327909,0.6495511804324208,0.6503091185501269,0.4302262910637209,2.8971252800330865e-07,6.733956850637919e-07,1.749532213177663,0.8366680331123248,0.4782238513875035,False,1.3569386849336418,0.0239485116651496,0.0242963620793357
2016-05-02,445.96,1881.641964617,34916.255194845726,0.0151818911058986,0.9853955382119772,0.5863021307847581,0.5949916638029605,3.1105580548286176e-06,3.1105580548286176e-06,1.0,1.7259255032008345,0.8477250510094456,0.49117128719477615,False,1.0615458960916881,0.0242963620793357,0.0246257739065185
2016-05-03,451.99,1112.368265175,20777.745818324704,0.0156480875619446,0.9469496622129945,0.5861252208113343,0.6189613283578098,5.838776479641043e-07,0.11841880107787062,202814.4106745302,1.7326207668777542,0.872651373170194,0.5036597678225592,False,1.3185065283151096,0.0246257739065185,0.0139919378878559
2016-05-04,448.0,1098.063626624,20540.96783193996,0.0131739280483015,0.8736602638415439,0.9161890778074012,1.0486788923864467,2.5263050356592356e-06,8.737989076674555,3458802.065996116,0.974077152737301,0.49564406538617767,0.508834504529076,False,1.1617189551445484,0.0139919378878559,0.0133694670098417
2016-05-05,448.99,918.5630612,17151.068786320004,0.0119252028175179,0.8214841643530911,0.8405509445721523,1.0232101616153197,1.033035247261699e-05,26.912358412199957,2605173.2971878205,0.9318294619431384,0.47476750689061264,0.5095004250032863,False,1.2085880245684326,0.0133694670098417,0.0158852466971965
2016-05-06,461.36,942.043704084,17856.822273692695,0.0174531696665155,0.9065047738805522,0.8868022154030946,0.9782653560740611,0.9238953051610271,1.4939874544943372,1.6170527614424317,1.0541965423249684,0.5695884053142017,0.5403057043404905,False,1.7194642131285385,0.0158852466971965,0.0146001606785138
2016-05-07,459.64,558.747432547,10706.616060045528,0.0145753193236079,0.8701384498799687,1.0179917078730367,1.169919232983514,0.7481999951860138,2.5861015208437985,3.456430817272132,0.9661264136131528,0.5234614447486156,0.5418146501045928,False,1.6511902127886995,0.0146001606785138,0.0146900444722661
2016-05-08,458.0,155.896587561,2975.504408388338,0.0144160484639133,0.7534405723027215,0.8990069650201544,1.193202222004772,3.616229553019484e-07,1.3803175765118227,3817007.621541291,0.9836537902940948,0.5267035968467236,0.5354562774462026,False,1.5708946527925123,0.0146900444722661,0.0124615635210728
2016-05-09,460.98,1282.293301455,24647.69869940235,0.0128940578927397,0.7542966327010538,1.168685269427584,1.549370922209542,0.06288783786445161,1.9131077358946345,30.420949437284605,0.8356736489164333,0.46222488394969774,0.5531165001421744,False,1.672962176561863,0.0124615635210728,0.0147857945291038
2016-05-10,451.75,1011.370131022,19086.478423085744,0.017463020381188,0.6853993742149538,0.82995139761119,1.2109018899554786,1.8113099985066002e-06,6.564235928310334,3624026.772734902,0.9556840298632083,0.5524156804061082,0.5780317167015736,False,1.2886462087990962,0.0147857945291038,0.0142621934192948
2016-05-11,452.48,1611.195152988,30432.45108734114,0.0099847399221765,0.9441336287351284,0.9697025552551359,1.0270818936449309,6223398.220819035,5593199.409744711,0.8987371868690437,0.9226232009584733,0.532862316763592,0.5775513949898772,False,1.3123646898900843,0.0142621934192948,0.0142777799736358
2016-05-12,453.99,1130.342122425,21296.674217169457,0.0104914835539106,0.913342057792711,0.9894276357978843,1.0833045816252571,5299653.393911386,5775116.693667558,1.0897159237436957,0.9254226422715127,0.5356890933262255,0.5788588574095618,False,1.3744926350393516,0.0142777799736358,0.0094197813414704
2016-05-13,457.46,1368.708060324,26039.68379558113,0.0113494226442959,0.8351113634233039,0.6745937323832836,0.8077889511860747,1.388991177461525,0.48466595950916547,0.348933792650091,0.6114215213101056,0.3561313758041838,0.5824645737707984,False,1.5155741357601384,0.0094197813414704,0.0093574015002125
2016-05-14,456.74,271.194697173,5162.044885390206,0.0107162096167272,0.9274664447017467,0.7124391998864552,0.7681563079250381,2.823540208660987,0.8591570011685363,0.3042836076968693,0.6067206798554576,0.35457150756410555,0.5844064976466222,False,1.4639509790487006,0.0093574015002125,0.0093573984104719
2016-05-15,457.99,229.023024445,4361.20093284771,0.0033268594291475,0.9170155555463829,0.8429614035453346,0.9192443884368735,10.828972581649126,5.387882159091994,0.4975432450740847,0.6097979636069967,0.35456972874567133,0.5814544322981454,False,1.491426179486381,0.0093573984104719,0.0092674535838765
2016-05-16,454.43,1203.835562598,22901.863114429896,0.0058336444966512,1.0107694301291126,0.5880965460561609,0.5818305624666936,9947108.39636752,1.0,1.0053172843327811e-07,0.5997107981528472,0.35141709977106833,0.5859776092967786,False,1.3321058189564285,0.0092674535838765,0.0047738788729654
2016-05-17,454.69,945.591783703,17911.95776775752,0.0056705560491241,0.8941657820930871,1.058426418723858,1.1837026644502824,3.030463688921085,3.0605638738151124,1.0099325344184353,0.311558854680667,0.18104455669840586,0.5810926378066446,False,1.3287699954755992,0.0047738788729654,0.0048100404077752
2016-05-18,454.27,1691.63888012,32091.55891150672,0.0039330495721891,0.9829112020111912,0.9884294341960257,1.0056141716296887,7.311463682296324,4.446144555729824,0.6081059482652611,0.313784579688853,0.18382443348865274,0.5858300419699783,False,1.298086822761013,0.0048100404077752,0.0127845045086652
2016-05-19,440.01,1442.269640307,26927.580148160898,0.01399955832668,0.8085042614697305,0.4032865516806835,0.4988057217504005,408723.99379823025,1.0,2.446638844730162e-06,0.7868036413508043,0.48646609131755103,0.6182814437441772,False,0.7376126166801593,0.0127845045086652,0.0126514814173239
2016-05-20,442.99,987.046552543,18181.57788048293,0.0148192735204284,0.5914373829573584,0.3843224498721073,0.6498108860660509,1.0,1.0,1.0,0.7961122491806365,0.48134446510881657,0.6046188406273352,False,0.8500054109390391,0.0126514814173239,0.0127553855221018
2016-05-21,443.21,790.042724141,14590.27410371675,0.0151071338643893,0.6548995466309374,0.43360406489637465,0.6620924798726854,528544.5861005244,245137.10937652003,0.4637964626316259,0.8189621141804317,0.48590649468672437,0.5933198694703851,False,0.8552201919154256,0.0127553855221018,0.0126893861054599
2016-05-22,437.57,672.9893834439999,12338.581550873316,0.0150745690992359,0.6094165188497439,0.27183474106321254,0.44605738875653184,1.0,1.0,1.0,0.8087089816610041,0.4843984868725217,0.5989775034742628,False,0.6315475777786526,0.0126893861054599,0.0149298230364101
2016-05-23,443.99,1235.365224668,22768.81629854922,0.018099466174815,0.7019882798370525,0.6910169178428497,0.9843710182786107,2.869520566430698,7.099836681233729,2.4742240095058743,0.9427398485806974,0.5694607871887166,0.6040487076535955,False,0.8763039082286656,0.0149298230364101,0.0151237666739944
2016-05-24,445.73,1443.814960098,26794.989210018884,0.0100519721965319,0.9715011444886995,0.809605413699622,0.8333550797057648,4875047.626935727,4628856.1997134555,0.9494996877852006,0.9897061080859743,0.6001146623153861,0.6063564298657992,False,0.93824063464926,0.0151237666739944,0.015833078880551
2016-05-25,449.98,764.642923776,14291.985197332056,0.0104064435991573,1.0436602313025156,0.9694735676516498,0.9289168434076683,9.730835903423845,9.64073059275059,0.9907402291470613,1.0291236942683295,0.6281633434075755,0.6103866298153571,False,1.0929227597917615,0.015833078880551,0.0088766419766577
2016-05-26,454.29,1237.365784951,23367.938414341475,0.0106116461377866,1.1154250936122627,1.7281233832516891,1.5492957735559145,14.69678740544071,20.14823477502832,1.3709278238296825,0.5780108965170491,0.3520292676139517,0.6090356941974505,False,1.2630858626523007,0.0088766419766577,0.0194043367334725
2016-05-27,476.99,1628.331045056,32122.75899193707,0.0185257191537749,1.0440067820076113,1.4234524486102114,1.3634513425984947,1.0,1.0,1.0,1.2978911751581295,0.7624833698039896,0.5874786610757963,True,2.108690253009547,0.0194043367334725,0.0394006321271206
2016-05-28,526.6,1927.403723156,40325.931932682906,0.0425613789096453,1.1274476399509297,1.3303827463438749,1.1799951493993792,1.0,1.0,1.0,1.655420935591529,1.4704794489252273,0.8882812928784081,True,3.7841781711726106,0.0394006321271206,0.0404616127655116
2016-05-29,516.63,797.135259497,17492.400651445656,0.047703513948537,1.1130664848014828,1.3673143690996425,1.228421112098713,1.0735426414707796,1.1668335531672351,1.0869000523059287,1.6787107161439767,1.5071157770973047,0.8977817098583679,True,3.276663654971929,0.0404616127655116,0.040221227252983
2016-05-30,530.61,363.111892663,8069.660006840923,0.04637287547229,1.1065175095762314,1.2883328566041412,1.1643131224353969,0.9762777242995132,0.9704035185420333,0.9939830587021796,1.6631784548509296,1.49424310047997,0.8984262008215461,True,3.5774030566626407,0.040221227252983,0.0405470062303013
2016-05-31,530.94,1450.028147754,32177.13670793429,0.0477216438780644,1.1130645646497737,1.2939735966759591,1.162532379317195,0.9918614589540008,0.9840821067142987,0.992156815682801,1.6754435489232913,1.5063460498025816,0.8990729951902117,True,3.4121802823028773,0.0405470062303013,0.0402386445780257
2016-06-01,538.8,2245.75799089,50368.82749971928,0.0470990433606025,1.0746423750439513,1.2309991565130685,1.1454965717899617,0.9921761073165131,0.9605657464220533,0.9681403728014025,1.6835256833329517,1.4992431167436744,0.8905377159293201,True,3.4766887592445976,0.0402386445780257,0.0408699191827142
2016-06-02,539.9,1065.817910806,23836.843634666544,0.0172001955719346,1.2049729210250584,1.2386251925927234,1.0279278239207545,1.0235754816429845,0.9797053401825371,0.9571402966882037,1.7115796281022126,1.5261913351270897,0.891685849766347,True,3.342915200632915,0.0408699191827142,0.0417475232051718
2016-06-03,571.12,2364.548645662,55192.80234959061,0.023476159599877,1.1518644385175167,1.165346525817627,1.0117045781163816,1.0,0.9658089157528367,0.9658089157528367,1.6385272074314976,1.536777724234299,0.9379018653241054,True,4.011193254461634,0.0417475232051718,0.0244244847192859
2016-06-04,573.51,739.2654509179999,17674.19150379133,0.0240918717945338,1.151504800772725,1.0845889552881347,0.9418883486723754,1.0,0.8899523577484671,0.8899523577484671,0.9591538818209927,0.899440107587744,0.9377432804422584,True,3.8362227911555165,0.0244244847192859,0.0210866770809979
2016-06-05,574.05,368.351938106,8841.568479014497,0.0240415818173666,1.2124833377154656,1.2950265870436446,1.0680778421942732,1.037401373924845,1.037401373924845,1.0,0.8354345302174233,0.7921396632039802,0.9481768284078759,True,3.6471225331174653,0.0210866770809979,0.0206318360615991
2016-06-06,585.95,1232.664345153,29994.79430207252,0.0241163270993689,1.1866967926698389,1.2645705964631027,1.0656223260012885,1.0,1.0,1.0,0.8168881203857936,0.7748060829903339,0.9484849438432456,True,3.7274193813187013,0.0206318360615991,0.0221795954906826
2016-06-07,580.0,1109.053958184,26797.802173500997,0.0265225313170356,1.166063560375145,1.1637874548503355,0.9980480433467305,0.9702914765034297,0.8650008351637658,0.8914855547128041,0.873463344206663,0.8326425931197153,0.9532656391848661,True,3.415510347409672,0.0221795954906826,0.0224328707253298
2016-06-08,581.99,1515.187163672,36594.48529219215,0.0110657072870648,1.1658749055098214,1.1518727992745468,0.9879900440698209,0.964831043188797,0.536412051327372,0.555964751667311,0.8829756299519621,0.8429642150395346,0.9546857086932237,True,3.297896104205652,0.0224328707253298,0.0230711547655752
