order,mse,aic,predictions
"(1, 1, 1)",4.285312166082428e-05,-18462.30265435246,"[0.02767574233326261, 0.028234514286543524, 0.02403084490278257, 0.02476995395209395, 0.027019159050154715, 0.04507434807721572, 0.03999331620915739, 0.051724423573547056, 0.053993991912248976, 0.05589002195527667, 0.05395997242709323, 0.05493299145547219, 0.043205797513338265, 0.03925762618772512, 0.0261890152390918, 0.033454466037178124, 0.045553983683671126, 0.045706940673665535, 0.04567391513196177, 0.04193164295317006, 0.03605627542230345, 0.03775117613106392, 0.04557791634765177, 0.03386556731444443, 0.03212042036984502, 0.03362434783023144, 0.035865058470777124, 0.038288199727213104, 0.027902633640504475, 0.02449968025007159, 0.035191881757456425, 0.03699962259972615, 0.03593438293158401, 0.032677966108907046, 0.029066784136062104, 0.029302746800896205, 0.04208170810930185, 0.03201145943046802, 0.032288792010694026, 0.03212300535179132, 0.035268211021074185, 0.035683706998117244, 0.03242457167418002, 0.03221135411266691, 0.03257401401981663, 0.032634395975792645, 0.03270083883426118, 0.0286737341727207, 0.026507677942366956, 0.021790039695927375, 0.02202208367321777, 0.018840520892594657, 0.01937912383139082, 0.021833324583276054, 0.031454714263048855, 0.030405674687502597, 0.033723602925423576, 0.03134693655336689, 0.031758963903387435, 0.031761975462011066, 0.030661296222391714, 0.016369976523311167, 0.02477717582566151, 0.024322815809154994, 0.02977303594407898, 0.03327338019400294, 0.036523900134461766, 0.034369762042775684, 0.03543095023635309, 0.033257011265203563, 0.03306422873388763, 0.027060637025730375, 0.04378752221556212, 0.0417181791165247, 0.04712602971123214, 0.04389919970043232, 0.043856678422968184, 0.04381480960374676, 0.04174136837884388, 0.0301429880480081, 0.042451632405799515, 0.033862302282047896, 0.03624264713203126, 0.037062369934458696, 0.03635232941017485, 0.03946393430949043, 0.037588185248335064, 0.03191565180963405, 0.0325239370738659, 0.04061206099499105, 0.044034364806658136, 0.04435140434355333, 0.038927544953350365, 0.0409740434765368, 0.035650435828874234, 0.03464971339259088, 0.022948021949414275, 0.025275290118736225, 0.025039098160890932, 0.027637038026281237, 0.021596888012227155, 0.02325252050789713, 0.022425629238963376, 0.023027545630680442, 0.03185662819707669, 0.03239834003781656, 0.02513500899793237, 0.025130970441672753, 0.03091403221729819, 0.03001509093496605, 0.030000592317980534, 0.020398340748451184, 0.02723112223638016, 0.024985869193061352, 0.026617824523104287, 0.018667367169415017, 0.020695574569727822, 0.021594584706551394, 0.025740122910564787, 0.02058363269921581, 0.02425593763980978, 0.018837339413640457, 0.019112658781702332, 0.019195615714308053, 0.021421207641474913, 0.01943731852133369, 0.015221820114883907, 0.013595086758874006, 0.03811894056007496, 0.03606094603598673, 0.04260210490003665, 0.044516231536752465, 0.044827493558983, 0.04514641160979302, 0.04610310451434632, 0.02138503579939095, 0.011100325771396758, 0.008215175862759855, 0.00884515017783496, 0.008831261406774408, 0.02265521684595975, 0.022226503344164025, 0.04994155631892881, 0.04962558989348908, 0.04885799121249911, 0.04929723298842817, 0.04934637045975466, 0.04030047478082753, 0.04436746760111023, 0.0211148516564919, 0.021758068881973198, 0.019750181178629433, 0.013825723392469173, 0.02451978136144895, 0.024870706806731913, 0.03799664854632108, 0.03698004800968779, 0.03715896530105605, 0.039593854105926474, 0.038816194163441425, 0.03497569560125001, 0.0350327573378458, 0.03046692134006333, 0.032494338159769716, 0.0323721220243562, 0.031027018413445514, 0.06119945253013283, 0.06024813075180486, 0.05824167247962215, 0.06238494574286998, 0.07170499732813049, 0.07140728712022536, 0.07040253914800336, 0.0321809947413263, 0.031221813208580123, 0.05070227369044174, 0.05361624225185106, 0.04452395754137497, 0.044752994591531856, 0.04488509362917849, 0.04856783244860094, 0.048391875788062304, 0.03909226012393108, 0.02991164206161037, 0.02867918924783386, 0.028425479246548948, 0.02746215324882159, 0.022662821292057954, 0.02405583478177632, 0.018266548768839014, 0.019066329195723104, 0.018518140254809853, 0.01856550796884066, 0.019717533959816565, 0.017518645628351964, 0.01716669355931364, 0.019671801253617633, 0.025337802421127372, 0.025559637669302106, 0.026435572510848743, 0.016952349279125725, 0.017168384287036206, 0.018494583758518052, 0.02541942814900517, 0.024109027404034058, 0.02268682717341464, 0.024578514721759374, 0.022297251573179896, 0.027488061989780915, 0.030759818377273974, 0.030493751699586787, 0.03092789758572372, 0.03156559862865771, 0.030661900644912587, 0.030828689019302524, 0.021689488950192494, 0.02225232662544298, 0.020229965805347614, 0.01853199703022062, 0.019002889732401017, 0.019055083172896874, 0.017988837593905113, 0.01716324790077182, 0.025527789549356864, 0.0299193535535882, 0.02980129192227817, 0.03104259187268323, 0.03199670295975029, 0.033766737901957423, 0.03146252540656378, 0.02345012924186636, 0.029561187756061095, 0.04204654185201513, 0.04087739388861058, 0.040497203588278956, 0.03966038805068264, 0.05391384819717506, 0.058958258915932975, 0.04827417055720281, 0.047770258026917194, 0.05030498442425948, 0.054574097777040004, 0.058658719856587355, 0.040003265979758756, 0.03938835390947738, 0.03741240995596078, 0.04348065809506172, 0.04639812417671132, 0.044970682729052684, 0.043124210978745664, 0.0420401627160989, 0.04207008759604901, 0.03452071285064811, 0.026129560060745287, 0.023542400871047864, 0.024303124224626053, 0.02170662220982394, 0.03243063163463909, 0.0321394616696112, 0.04292448163784136, 0.04261000246979336, 0.04320524701505644, 0.04299643441794006, 0.04275527075757815, 0.03494910511539598, 0.03529963480760898, 0.026834810452548548, 0.02568400585245228, 0.027296616286721097, 0.02798413452023368, 0.03521996553976316, 0.052571952181884006, 0.051031545865251424, 0.05725325699545258, 0.05825231761961812, 0.061891557505920174, 0.06138379570487997, 0.08093510367351027, 0.059458813501747615, 0.06049335017067917, 0.05977391588855656, 0.05269003602824233, 0.05291161274264684, 0.03922743555801717, 0.028791261219051546, 0.03012791936508191, 0.03121290010372303, 0.02777600285109807, 0.012610758014454495, 0.014891851653612486, 0.010919406254327546, 0.012962860820277452, 0.026166744462562043, 0.024313196780822516, 0.025130413043277955, 0.030481808646711173, 0.023403316412280287, 0.0235857580452003, 0.030742675769480327, 0.031819434630972344, 0.033890293877989426, 0.03885424681318238, 0.03214501595550254, 0.0331165762353877, 0.034235728487271994, 0.032188572751598456, 0.038054242780435996, 0.03138177175486282, 0.03287187891821298, 0.03398840682592055, 0.037086057770520806, 0.037855677636907725, 0.0357715771340255, 0.029505688319138128, 0.02041997028221018, 0.04161422056518292, 0.043660569114566734, 0.04224007360902634, 0.04210473428738314, 0.04297384289095475, 0.033515087369143846, 0.03487069396179433, 0.017576742618129422, 0.004262470046609757, 0.015665138917998245, 0.01608624317533833, 0.016287851830988177, 0.019568557423577555, 0.02242972119381949, 0.025357126271948357, 0.02446081792022145, 0.023062938861419763, 0.02096291421954816, 0.02181302667629527, 0.020243681457771178, 0.016459898033656526, 0.01241197401430709, 0.012477142931553241, 0.036815729021095166, 0.03770424343106804, 0.039718215025311275, 0.039977575749374585, 0.040823693729341894, 0.040699717354006855, 0.041500086043128, 0.0261062203625147, 0.02538754571306794, 0.02405778442040582, 0.031102122466118074, 0.030851934745159407, 0.03226680084276538, 0.03172295663824195, 0.02181019112244416, 0.021933812535133084, 0.01950374983629192, 0.012558207416366209, 0.02132715529526783, 0.02375979580349406, 0.023597769909872, 0.04893281774395345, 0.04747782211080154, 0.047533427220505645, 0.04633461962913211, 0.06078405135811071, 0.059973448337826675, 0.061481481029988835, 0.041966757404296305, 0.042927515058880684, 0.042932359300856815, 0.04021627649470838, 0.020808657750747094, 0.021321333139417573, 0.03195374610931771, 0.0314557801118115, 0.030624812956359364, 0.028254403867439076, 0.029959493798630287, 0.02668541604286846, 0.024552461645707218, 0.014616076430151781, 0.015221516285981743, 0.012843556191458693, 0.0140692976818303, 0.016102205439183438, 0.01949303877166048, 0.02007860824407681, 0.020825497546371318, 0.02255629125105619, 0.022515141915389322, 0.02160562077300756, 0.018946487815197564, 0.007433911624781439, 0.009620621958423552, 0.01183876243726308, 0.009488948129877993, 0.009559802254470498, 0.010639200786197966, 0.00974445033050498, 0.01102777169617345, 0.011866672723699796, 0.010599410202733415, 0.010449688298035756, 0.010149065356813623, 0.012015649453761525, 0.011539429527969516, 0.018459798995768523, 0.019393424103809027, 0.02311923717508758, 0.023034843406994313, 0.022727654021854123, 0.02375058053928344, 0.022981987453871318, 0.01861724046373844, 0.013595109612429167, 0.01092144842284213, 0.021269231878261043, 0.020726891523599255, 0.021828730106234734, 0.02338253731688084, 0.043755282898204954, 0.06638584232084421, 0.0844573121850148, 0.07872233759643373, 0.0778502773496738, 0.07768700734227652, 0.0800162864654776, 0.07479051449864794, 0.04677203932299712, 0.019140111259955166, 0.015915335603920288, 0.015647997812797954, 0.015549134531940203, 0.01687918704939006, 0.0198858631963347, 0.022483822239448233, 0.022355891543193316, 0.022396202319330972, 0.022385307981893306, 0.0195457495814298, 0.015570017747391727, 0.012798359040283607, 0.019474349099359214, 0.020046112210395227, 0.019671660816384155, 0.020532122833550347, 0.02054239626300473, 0.019834549365977738, 0.019622321908223328, 0.010618930672117761, 0.014103511271462917, 0.014097628685332302, 0.01311678262340733, 0.012380044664782009, 0.011992758507573023, 0.016895430577382062, 0.014251910096240826, 0.017247909729093167, 0.023954229700115875, 0.02423943140354091, 0.02421793310950743, 0.024453360804376694, 0.023413086983721756, 0.023177177390624252, 0.021967371385828986, 0.014376815085144812, 0.014287701139599077, 0.0142286198349171, 0.011265075030838638, 0.005680211702404572, 0.0065714051716111365, 0.007321369757651595, 0.007299981241804247, 0.006829837795924121, 0.007483480327297711, 0.0072902860398893835, 0.005499511764759289, 0.005110018649454033, 0.005117187059649685, 0.005074971465812192, 0.004493641807152801, 0.005296440962570009, 0.005271287865653695, 0.006369004304657071, 0.01085716737334478, 0.018070399439061052, 0.023001004122868558, 0.022075219058479662, 0.024817961074346688, 0.02297946884141617, 0.02593884332696102, 0.03221973891043941, 0.02907307077494383, 0.03419712458144531, 0.030895824366259556, 0.031010404506631974, 0.03103190597201233, 0.03197880015411478, 0.028498361977387084, 0.029351170933405817, 0.008604166158824447, 0.009544599639272624, 0.014726428486790028, 0.022792690883712868, 0.02231516319225074, 0.023255556191901724, 0.023768249467998423, 0.02382415197115786, 0.02391248531887106, 0.02065640592115164, 0.014323175849758006, 0.01616896719889048, 0.01236968558772094, 0.022249453582251527, 0.021563142850221984, 0.023100884856228833, 0.022805213865882506, 0.022981821814977054, 0.022563857663147946, 0.045063526895713024, 0.04020389218109961, 0.0411397969918707, 0.04154700694676134, 0.042650933389939534, 0.04199276674641543, 0.04416444336068352, 0.025725951337902807, 0.022757541788054166, 0.01653116533776389, 0.01651991228057519, 0.01883893080848128, 0.014566927719399079, 0.014730199537925804, 0.018692786051748973, 0.018414628947603182, 0.021197215372697625, 0.0210518868811327, 0.019280168826046103, 0.019506327706440656, 0.019172486877373756, 0.015188024387270158, 0.025381457015929577, 0.023701138808459046]"
"(1, 1, 2)",4.285248648367957e-05,-18460.30201851806,"[0.027654760974388157, 0.028226017142120387, 0.024031134775166243, 0.0247625091510549, 0.027015426175240158, 0.04506075861407792, 0.04002174882557762, 0.05172859619184162, 0.054007803260647747, 0.05590503380763463, 0.053972389334288516, 0.05493638155281957, 0.043216804399163644, 0.039250379058479265, 0.026181184880882623, 0.033426175731219775, 0.0455370425954005, 0.045719917519728974, 0.045685382619731894, 0.04193937956072546, 0.036058730866426886, 0.03774128458287362, 0.04556854543417133, 0.033881835101598645, 0.032113653509241724, 0.033615354851194296, 0.035861519975991886, 0.0382883812207818, 0.02791463296946447, 0.024491953292424883, 0.035176141783568406, 0.03701017743616655, 0.0359395845721351, 0.03268052841015321, 0.02906566785881082, 0.02929701539895423, 0.04207146449502157, 0.03203664374528191, 0.03227596612238667, 0.03212334759167033, 0.03526513710709123, 0.03568755125476425, 0.03242796103568448, 0.032207208660633986, 0.0325732571954154, 0.03263464942345871, 0.03270080594978454, 0.028677030009948964, 0.026503788783484823, 0.021790248297635505, 0.022014734489534792, 0.01884204077885106, 0.019373692977111796, 0.02183129952243772, 0.03145025389951092, 0.03042004584232716, 0.03372246292510289, 0.03135436986043383, 0.03175687773111598, 0.03176254897709501, 0.03066223409174655, 0.016379342848259835, 0.02475098569404852, 0.02433080873518997, 0.02976910988698545, 0.033277985275076694, 0.03652843671063645, 0.034377866550616976, 0.03542969936408081, 0.033260060103041535, 0.03306202876227124, 0.02706390340709358, 0.043767690458433, 0.04173829830046012, 0.047128951053823094, 0.043910071861775174, 0.04385716349072285, 0.04381439308729457, 0.041742548896117095, 0.030148005994303482, 0.04242802397303034, 0.03387231292864291, 0.036237769850849005, 0.03705993671434814, 0.03635384081296276, 0.03946181245204338, 0.03759249808757261, 0.031919712053837035, 0.032516818083935486, 0.04060333140510772, 0.044040203320070095, 0.044360244920335135, 0.03893557025181001, 0.040968157416816676, 0.03565313325314877, 0.03464452962570582, 0.02295018827169349, 0.025258289168598326, 0.025031632671934236, 0.027633272014837403, 0.021602807611447457, 0.023246362522869, 0.02242384379994802, 0.02302604614138725, 0.03185096176179453, 0.03240812164166257, 0.025146291529104938, 0.02512500143753545, 0.03090678754573465, 0.03002146281626596, 0.030002545617811946, 0.020404998984402917, 0.02721504112492458, 0.024989417376578456, 0.02661640868417829, 0.01867361326917037, 0.0206853536542885, 0.021591462468885828, 0.02573838138438001, 0.02059249733598368, 0.02425024443302622, 0.018842440675873463, 0.019107592353363068, 0.019192627606361073, 0.02141914095306798, 0.019441023747711013, 0.01522334776000141, 0.013589932570858852, 0.03809994925562216, 0.036093258757084, 0.04261351646889866, 0.044527143703497155, 0.04483591813923291, 0.04515010130990432, 0.046104276076829584, 0.021400280906885644, 0.011076228095469124, 0.008186063946599896, 0.008828273962886499, 0.008826029460515002, 0.02264871873783704, 0.022242962100538978, 0.04993920959444277, 0.04965749848096299, 0.04887643759678241, 0.04930123428847945, 0.049347496864605406, 0.04030379387411998, 0.04435675997680079, 0.021123196605132927, 0.021736202786764903, 0.019744090461561895, 0.013823221853999281, 0.024508710470559886, 0.024874832330169065, 0.03799593317293679, 0.03699337362004161, 0.03716368697960177, 0.03959468760233426, 0.03881906235229414, 0.034977501286538745, 0.03502941481358949, 0.030467000665567873, 0.032489221033325834, 0.03237194357290315, 0.031027622342984795, 0.06118732962273568, 0.06027156393914065, 0.05825784707746742, 0.062388656108856945, 0.07170488851429097, 0.0714166028446403, 0.07040904064008083, 0.032193435386814136, 0.031181815683010518, 0.05067464096482856, 0.053636794596694015, 0.0445367157940271, 0.044741605099938, 0.04488300931198853, 0.048566265390065366, 0.04839727261276318, 0.03909663483438124, 0.029901655687819134, 0.028663552097399576, 0.028420403048083052, 0.02746104694654157, 0.022662939378668652, 0.024047901440307804, 0.018269041576760695, 0.019057798762300987, 0.018517487461493138, 0.018564549436808714, 0.01971692769738032, 0.017521127199121363, 0.017164076535145983, 0.01966963304580892, 0.02533894539913945, 0.025568521160674477, 0.026437712679521358, 0.0169576981058293, 0.01715508729925466, 0.0184914100345974, 0.025418304559617095, 0.024119796792515046, 0.02268758326373799, 0.024575799641022498, 0.022300409570946065, 0.027483341600303277, 0.03076541218787031, 0.03050002070406447, 0.03092869404115381, 0.031566180125674824, 0.030663330085715413, 0.030827570262132314, 0.02169292164330846, 0.022239010978531582, 0.0202284200134431, 0.01852928347743001, 0.018999496823380355, 0.0190549862235188, 0.017989317476626226, 0.017162060197394587, 0.025523115509022788, 0.02992938635598389, 0.029810278759761583, 0.03104398471713034, 0.03199851287282536, 0.03376793800123699, 0.03146636814606658, 0.023450442057467887, 0.029546640983157596, 0.04204942325028081, 0.040897095473129405, 0.040497832794878987, 0.03966049575020182, 0.053906920667579294, 0.05897797819496801, 0.048285918675050346, 0.04775320593135865, 0.05030432046689666, 0.05457631961037804, 0.058663455680563914, 0.04001746666499636, 0.03935779648643315, 0.03741572732878186, 0.04347496171643369, 0.04640660905686339, 0.04497456424658281, 0.043122176408156264, 0.0420380957242144, 0.0420688115399146, 0.03452435660434028, 0.02612153472211317, 0.023531666676498867, 0.024300167428323017, 0.021709400343645706, 0.032421898169307635, 0.032156520704342995, 0.042920090085127, 0.04262726384441748, 0.04320522849044759, 0.04299776432537408, 0.04275513724967839, 0.034951772883763596, 0.035287221742221236, 0.026837460870744508, 0.02567090379229498, 0.02729303695040775, 0.027985932817624938, 0.03521839083002394, 0.05257737599586051, 0.05106024448955149, 0.05725366251996209, 0.058262247378365814, 0.061893764076370254, 0.061390369869217504, 0.0809285616344096, 0.059495559820860675, 0.0604669040212119, 0.059769839174220546, 0.0526906681497384, 0.05290085834327227, 0.03922933149295316, 0.028775873323684403, 0.030104943074567625, 0.031206724429849328, 0.02777780303673901, 0.012613423447815741, 0.014867301190421397, 0.010914280887828857, 0.01295502259452261, 0.02616062208293556, 0.02433231284072935, 0.025135494893328687, 0.03048149480875883, 0.02341452562412285, 0.02357988628311139, 0.030736624753712184, 0.031827422048832814, 0.03389434453143469, 0.03885615112955262, 0.032156052470658496, 0.033110904458407454, 0.034233777401514155, 0.03219068778058714, 0.03804936586284362, 0.03139124244291266, 0.0328661428158567, 0.033986766886852954, 0.03708585301604313, 0.037859715714727765, 0.03577554517823155, 0.02950725502201203, 0.020415885380914288, 0.041589712358206535, 0.043682522969838954, 0.04224849133517811, 0.04210529092176457, 0.042973546076853275, 0.03352051143806697, 0.034858350348792956, 0.017581539144680115, 0.004247479061739355, 0.015639571801527717, 0.01609673243304308, 0.01628909306831686, 0.019567701701021, 0.02243271187703058, 0.025360088280265612, 0.024465742505387213, 0.023063286420612943, 0.020962228670205738, 0.021809744146651423, 0.020244973474695567, 0.016459662374224974, 0.012408754351968365, 0.012471112351783057, 0.036804677006221094, 0.037735328392296, 0.03972109431086724, 0.03998124481122162, 0.04082424952812942, 0.040701088652871496, 0.041499741344019264, 0.02611397717929949, 0.02536817430310189, 0.024055151486375635, 0.03109672178076977, 0.030860627909864945, 0.03226683464249765, 0.03172525674290232, 0.021813783182486918, 0.021921270041205945, 0.01950324156005982, 0.012557506869876112, 0.02131445765166941, 0.02376895852878345, 0.02360137676789478, 0.048922587650751595, 0.0475087373650073, 0.04753709005755725, 0.04633671182371501, 0.060776970936903985, 0.059991677854574155, 0.0614833491203941, 0.04197656160717159, 0.042903470407307395, 0.04292913957268979, 0.04021636291501205, 0.02081210600941473, 0.021294487185234218, 0.03195166636829795, 0.03147089147787398, 0.030623543634793287, 0.028254286598795413, 0.02995549932861095, 0.026689280984148658, 0.0245484201531846, 0.014616913908962031, 0.015206990669014502, 0.012845116345831515, 0.014065213506710316, 0.016103135202605347, 0.01949465953748544, 0.020083300941496664, 0.020826173615234738, 0.022556812517385876, 0.02251768679972055, 0.021605955064742353, 0.018946203646212863, 0.007434304887258629, 0.009603225848373764, 0.011841176391316726, 0.009492778121165314, 0.009556355076204663, 0.010638991128519244, 0.009746301794639752, 0.011025982257342597, 0.01186824234035835, 0.010601040559530265, 0.010447919663908498, 0.010149009969287463, 0.01201451216446128, 0.011542290990544095, 0.018456546304810455, 0.019403034521561956, 0.023119419703188555, 0.023040381384123697, 0.022727805607442468, 0.023749853287356442, 0.02298374070584003, 0.018617758474365254, 0.01359066806325449, 0.010915003082796164, 0.021261763997731407, 0.02074194313801834, 0.021827380832379863, 0.02338372606221005, 0.04375066908915721, 0.06640772566927965, 0.08449257133212439, 0.07876035187203878, 0.07785081830066101, 0.07768545982705857, 0.08001482471803574, 0.07479559820988094, 0.046775132496236826, 0.019104105160579383, 0.0158592921436008, 0.015625600857401882, 0.015543713130120153, 0.016877551898490994, 0.019886729054216467, 0.022488207239915757, 0.022361419358331577, 0.022397440775742912, 0.022385569488748893, 0.0195466881775687, 0.01556688659133043, 0.012791797637909188, 0.019466027099982262, 0.020054795631441535, 0.01967527812817811, 0.02053196684864663, 0.020543684169703178, 0.01983514657681117, 0.019621354570172996, 0.010621113838163148, 0.014088305738809006, 0.014099111689458927, 0.013117919790468198, 0.012378899148706081, 0.011991334944494062, 0.016892878923769748, 0.014260165785590855, 0.017244984802269814, 0.02395592047261704, 0.024250966490567138, 0.024221609139144163, 0.024453950306238474, 0.023413896626820127, 0.023175764365688373, 0.021966948455149262, 0.014377194129069482, 0.014275382765310594, 0.014224963337007193, 0.01126525570865325, 0.0056772921340701495, 0.006561056960747669, 0.007319712335183991, 0.0073010600338351194, 0.006830286136641003, 0.007482584662542697, 0.0072911599179109, 0.005500056633175139, 0.005107319951126626, 0.005115758140677598, 0.005074672794331867, 0.004493712076928788, 0.005295246316239259, 0.005272275793849967, 0.00636892350443106, 0.01085745152636565, 0.018075543595798944, 0.023012799846934634, 0.022086940409403122, 0.024818721411518245, 0.02298441605795016, 0.02593638283827858, 0.03222146363073213, 0.02908512277507839, 0.034194210702802506, 0.030903791311190674, 0.03100788241945685, 0.0310308101415623, 0.03197831901309719, 0.02850096542594567, 0.029346072011920472, 0.008610603916204553, 0.009513135988088738, 0.014715834723196389, 0.022797422429233327, 0.02232986313155053, 0.023258144923721143, 0.02376994629386199, 0.023825378178745842, 0.02391282654563248, 0.020657566240952868, 0.014319962490548326, 0.016157190951947332, 0.012370811248843514, 0.02224101049954479, 0.02157743539535239, 0.023103057458459593, 0.022808010746229856, 0.022981948470366487, 0.022564231420998004, 0.045056783804252334, 0.04023980760809592, 0.04114073715042894, 0.04154776605874204, 0.042651520987518635, 0.041994840117325793, 0.04416329402891481, 0.02573393646729313, 0.02273101192903208, 0.016521638719624667, 0.016508362226684864, 0.018835790314857034, 0.014571142374695421, 0.014724591464870627, 0.01869034403522309, 0.01842050633594696, 0.02119764830916142, 0.021056268235826257, 0.019281610676226076, 0.019503725101666383, 0.019172199268203228, 0.015188594596476203, 0.025372566859411506, 0.02371511393063496]"
